image_id,regime,sha256,azimuth
eval_00497.png,novel,72b819c2ae41f628dc54b3f55ed8e032eb68a88745e22d3a520fcf0e41c5ac3b,220.04
eval_00498.png,intra,86696826715009592bef6a3c33b2cbe555036005d8156275e26963184abb84fb,163.92
eval_00499.png,novel,e649bc64aa8386e682e930ede6c48d634e842a7b15c8e88aed5b9fb43805d83e,183.56
eval_00500.png,overlap,12a64c253261daff9aaa4cfed48308bd44bb129c68d87d557b200652cd9f04a4,155.8
eval_00501.png,overlap,f231b4792059be7f5db369009ab8e3b90df5bc0c438282f82be5c7f26a99b42d,195.73
eval_00502.png,overlap,1115ef75dbbfdd4fa43f495f6df05dac162fa61df62b7174fa9fcb2fb0a3af7b,172.87
eval_00503.png,overlap,25435eb289ae031569621a33ade3023ca3fee3e066c4e083139a5f86ae7c63cb,93.91
eval_00504.png,novel,4eb61e9cb26e0f4263104d17f9f36e3543a7b6efb673ed53e65dfdb9533e0f53,344.04
eval_00505.png,novel,48dd36c848449901617123b212f790929a9baed8c534dfda1b576bacab7a33b5,66.42
eval_00506.png,novel,0baa33ddb778007e59102e4a1ae772eb9f3407f04046d2f40a46a225bd162662,146.55
eval_00507.png,novel,cb9276ca91f4c93cdf218eb57b54a8909d5c0eb1305cf30501249509225147d8,53.2
eval_00508.png,novel,5024319b1846368ff90c333c298883e9636420ea4702e892acc61b0178b6bbc8,114.09
eval_00509.png,novel,78b53641f93db34e977957d01098f7910075a4a66b3d9edcd86574aa07cf3c53,15.62
eval_00510.png,novel,06355470e8c619ee01b5615ec8510b1d52410ecd1053b211e1201bfe694861c6,138.65
eval_00511.png,overlap,15339ae7b6acd85b066cd4092718e20df9647df6afb4263839706a5b1f27b666,140.95
eval_00512.png,overlap,104a1ae7a576cd727984702452fb34d26ad0bdc09680fc63460e5c83a5bb3325,161.91
eval_00513.png,novel,13f305aed39cc7b158be197ec95ebec0583fa314b0363aa05896287319187589,154.42
eval_00514.png,intra,60fe641289785dac77a04d9d7a00643b0a27b0804fe5dd11ac4fd1176ad33b16,89.77
eval_00515.png,intra,35a308d152307b18c20fc963415d5abcd0fc8ecf1d1240da00be5196220ef1c4,96.94
eval_00516.png,intra,47c46c2d69678d40f86ef991e6b5853673fa143c6bcef5fdc6077de5774963ae,112.51
eval_00517.png,novel,bbcfa8081ceb8ef9140485068def2180b07ff168530dfdc25fedef58d2310d8e,167.14
eval_00518.png,novel,34e9195681aed8a9ce091561564657e4b98aa148b7b381a9c00c874a5bbb7a08,90.79
eval_00519.png,novel,51bd19e172f9940ce6d406a2cc137a28334a2e656dd5c74a0b9c69d4d3ca6cb0,337.44
eval_00520.png,novel,6ddab49849f21c053c298e7d5ca40270d9f612958160475558bc613b663a392a,131.49
eval_00521.png,novel,b724237c31b8ae8fe7bb4a444647d15fa7116963af583f7911ba1d144a4e378b,224.91
eval_00522.png,novel,6b8eec167716a149a2bf54709d697714f1043395d487f07486a2f2e9fd118a39,115.56
eval_00523.png,novel,de98ff651a609daf9a9d21b904b21d113a4bfc6822a156eef84d0275877dc3b6,295.89
eval_00524.png,overlap,32353640e10fcee7752bddcecc6634894469e0a4f47a511ec62395412af91d37,118.88
eval_00525.png,novel,ff69825109833ea95ef6df9cb0ece299682ea33ebd708c6a416767fd1ff72a7d,113.17
eval_00526.png,overlap,1ac0e949be44a349aed7a6dfc02d2ea0044759268dbcffb39fd52fb68ff7ad11,123.82
eval_00527.png,overlap,3394527cc7e5624d8f98fa225bc8bba6d91a16f798da5071f268a756f44e97d9,161.04
eval_00528.png,overlap,5480f9ba03812eb6012ee4faad29dee50b63155e5288e19c28e7b30a1fd37906,121.71
eval_00529.png,overlap,49189ca61ef0431367e332fc4d8bebeb082c3e44758f60b0dbad1ae37771b091,159.75
eval_00530.png,intra,ecbcf3703064801ca79f6a5f6395447c5325b7376dae0aa8b622d82a61d756ca,201.24
eval_00531.png,novel,849085cea0a8f65641cbd28a62cc01364d134a739678d3ac2d108bba1abe6750,116.63
eval_00532.png,overlap,862144b12aa4b6dc4f2b278949f499c63139156bd3dd5e7e50db949e2ee5e6a0,50.78
eval_00533.png,overlap,f8d0d7ac57ef8b6c651899c76ebdbef7a33292c020e8356489d6b989f28717a9,122.87
eval_00534.png,novel,094273c39b8b13e90b3cf547e9be1f76dba8f73002708ef68f37cdd9df2001f1,146.72
eval_00535.png,overlap,59564be1a4de6d47923d614715cb53a6a39c0a32203c5d7048d1c56c368ed46a,131.33
eval_00536.png,intra,9322531108537854f41dc345271cea8561c4a04bca5036d4054a1be111de4f6f,341.6
eval_00537.png,overlap,563cdc33f9a45f04f104ffb267fd62d9cd96bd8ea94b517c75816f9f3b47af06,228.32
eval_00538.png,overlap,6c34f7482a55cb28e8a88c08374f6d0e7ba2fbd0dd8e096544d67c02278a25c2,98.12
eval_00539.png,overlap,607726de4f5d2faeac899abde39f39059e39c0ce9d0f09f1ee88e3174e02c0f0,171.87
eval_00540.png,overlap,cef3cd07c5c1ff82979c6781f2842eab344225dc6b639be2baa1dd0de8d63611,237.66
eval_00541.png,overlap,520746f4079d460ff7e590fbda0de81b1427327f10d724b3855da5a77b39f488,124.6
eval_00542.png,novel,6c7c221d48e7a6610bef1ee1936fa6cca0088e2fd9e16916b43cf667728f483c,153.13
eval_00543.png,novel,866a761957077cd61f42e91d560b418b856c8a02c88197f4a0fb6afe3b60c4db,170.29
eval_00544.png,novel,87bb63a8665f19e9d1755be5ac4184152f9d185cd61b54e69e1c4e14d7ffbedb,352.92
eval_00545.png,novel,7692f0899e85679e3b5be4cfda82f0d14994600d2a34539616aa964489360166,73.61
eval_00546.png,novel,749037339deb89269f6dfe63b05cd117c7bfb78c30c72d3fcc3cea4eab8a851c,96.67
eval_00547.png,novel,46c47a7d97489775a992891cf7e887a07ac47cf37ee44c674312e4e3560c1a50,124.44
eval_00548.png,novel,74dc26cadef68e3bbd3bba34dd5930e2879d169e439468442a28c4927b5455e7,301.85
eval_00549.png,overlap,47c7a681d8f7748a5c37daf5bb53c1e5972ac236ef2dbe78ef42d75d6a82ce33,324.43
eval_00550.png,intra,1508aa6b41b6bbb6f87abee453a7d2c1d42622d66147113a40c25a3778440caf,148.24
eval_00551.png,intra,a5459cf297827c2c7a9fe4ff8aebeb4bb06e9d2cc296808a86a74395ba4d3f76,92.69
eval_00552.png,overlap,2a0d15754ee88fc335bad6fa79e9e8e1959c9cb3391bbe8c1e408f15c1bd58c2,158.24
eval_00553.png,novel,3acbf6792a0928e25d7d47711f98da0afca5c946c4a5ca1686fb73a1f087484d,175.77
eval_00554.png,novel,409d379260aea4be827a84c5ba8f2dd8bc678df1c12790767daf98147afc6e56,123.44
eval_00555.png,novel,e26e6861936213e9c7149ad9def008dc97937aa814d27e6d32faa295e32aade2,123.26
eval_00556.png,novel,b9eb2282e3c8e7393234df5640e34e5c59cf99d7a85429b31d29e52ec85a3860,158.32
eval_00557.png,overlap,9df31e57fcfff9c70be632660966e765ac4dcad68ae0b764c07b65fe9aa81734,227.08
eval_00558.png,overlap,58bc25e472ed819e12923f80b43588e756f5a8e6802dee0de8d62c95b6bf1e3f,124.22
eval_00559.png,intra,048dba076e4970224285bdac2060827eed538b0e583a3e1f62418be7c5e463dc,135.45
eval_00560.png,novel,2e919bc4bf5157b5d674a83799341c46c9ef7526efa4406ef1ab6a9df5f24697,207.17
eval_00561.png,overlap,1c231640e0122028f4cd7895a8db4a455a256a5db24ccefe8e53da82c595fcf1,160.99
eval_00562.png,overlap,3e4aa752cd0c72c7c087ce125cdb9aef1fc3c73483affd8cf878c95c8f71e862,69.33
eval_00563.png,overlap,ea37b126a1fc65deb04de7e25e55a98254df655946c15816a2568854ce4f0977,103.46
eval_00564.png,overlap,e4cabb7a87e44944b1881a7f93f9a4c4e72d9da27ddb13dc1ec1185a4ef6fce7,115.8
eval_00565.png,intra,69d9f5533560e91d8b99e41d774f9aaef372f9ffca05309cdda41e5179458a78,95.75
eval_00566.png,novel,8e0f1a34e436426017b6b54e3525d85b5d74cd6a4dac2669f4b934b0a4202011,220.63
eval_00567.png,novel,7887520159faa304149f67ad3cac81fed941cb312f349947f876ce1cf7a61352,345.44
eval_00568.png,overlap,be6e4da32c4077caad5fea9da3ff5f0b108b75f8e9986f040aa0f69e1ea22d7e,138.62
eval_00569.png,novel,e35e0065b2418ac70538313dc48ea93b4b4f0916d2038bb866168264436c3637,86.52
eval_00570.png,novel,680dff1cc2e425e95846fc2efa6d127740c7bd390b05fe7cc2cc19a4cc9d4166,150.81
eval_00571.png,intra,50c9bae0ff42ba6a70c14efe6835c2358b583ab9df3eff9ebbecc1be5fdfa09c,192.59
eval_00572.png,novel,7753e144e50679c6911d14394fad59c7f9be7b1d7e61c164a0167bab9227f32c,219.44
eval_00573.png,overlap,28c4bd81e0bdebdc70cef9ef042f6ce51776bb93bcedd5b1bd8a67c6520218e7,78.57
eval_00574.png,intra,2ec767260e0ab40cf4d9bbd92c029d155709fdb45ac882cd71c209a95eeeda87,326.25
eval_00575.png,overlap,65b9e461ba011afc83720f6ee66afa0c4ace40d828ec202026defe8e346f7a78,90.84
eval_00576.png,novel,6ccf441dd293007737707beda29960413c82073218c2843f8dc230eb4840a972,191.33
eval_00577.png,overlap,a9001fa2889d1d51831b0aa33b16f008323378843a4db29a6ad9655d2ef30e41,145.8
eval_00578.png,overlap,c97d7f33082a8ca29ee7426ef33e3959958cf537e993f3bd6cd36b1c50e264c9,319.93
eval_00579.png,novel,524464b9601d3e7c28985cb05bcb57d85ee1c33152b6b253895b5aad59618f0a,147.97
eval_00580.png,overlap,5826f2822154cad61050d931a18ac2eea370df3ceed03378f95ee45aa26c6826,175.87
eval_00581.png,intra,5630ba932521e464fffdb01d7b5b75564554cb2134718d8199416e178eab80d2,179.78
eval_00582.png,novel,93777551d948266dee25e23f2bfcadf722b7ef533d6d9edecbdd871df5fb1efb,43.59
eval_00583.png,novel,38a999ff750727ea3e39786673c763aae8af9d82e34f7670e076fe0a25e5fb49,91.91
eval_00584.png,overlap,d51f6f08b4d097bf67558b3fbb16c44244ec49ac90bf0400b0d3567b5085dc74,130.46
eval_00585.png,overlap,b80fbcc990bcaa9b300d6acf8b45b5234756fc9122d25f6c02b26819cfc3e06d,111.37
eval_00586.png,novel,764951d9746efc63805611652d8c4751d6792ab3dc70f8d5019ae94d5b163514,142.89
eval_00587.png,novel,2d6ac28600a44701807f5d43cd112c3736633139c431963a48aea2449f6291ad,166.66
eval_00588.png,novel,4ebab0cd9ed4064c25a3b500e23a759e575dd0f1dbecf4e6a21c7a42e1f8540f,106.09
eval_00589.png,overlap,436e23fd5e3ec81d60258014d7150eeb1a7b6bac79d0936ae4b29c4b7cf1e8c7,161.34
eval_00590.png,novel,9cb6942049f9678df7bdfe3a812c76375d74e243b00cc7d032d1bb517b7ec3f8,143.02
eval_00591.png,novel,9ecdd46cc324a549584790e7c00211151e579404d88ea495ebd32885211161c4,301.22
eval_00592.png,overlap,175e1bb74fdb9de4f71383c32e64eac46599635b3372816057e44babb8c0b0ac,163.98
eval_00593.png,overlap,4541eeaf85b66d6b8175ad9c5cf4a715e3d02641ce88609710b0173f8bce3003,160.35
eval_00594.png,novel,250717c829eac8e52b6ff64eeb19463378281b32ab902c6742967796303fe382,14.65
eval_00595.png,novel,8d11906f7b176f68302b2dcff071526779cbb5031cc1f820fd6f36286b35f2c1,2.21
eval_00596.png,overlap,d61e573f2eba0f91378fcf705bc2ff7eb9e11331d134aaf727a7a38cdf1c9bbd,169.32
eval_00597.png,novel,2b01345839b6fab08ebf620409bc0cf399ad04efdaaa000c8026ef2e071a3003,348.39
eval_00598.png,novel,993ba169886367e28f039773658dc9e2f8b448ad8fcb452ca84c122c48dc17e5,314.85
eval_00599.png,overlap,c3132a095f55a86f1cbf99c022643655da6c691a5565cd1b2945924587967a74,166.88
eval_00600.png,novel,a4ac2f9dc89e292d910bab2cb33c3064816ecb796d3c04e04cee6d2ceaddc94a,162.33
eval_00601.png,overlap,3443968d0a3356997a09ccd98d43e3d5262f2e5eb520d5b4ac2b7764106bd0eb,163.88
eval_00602.png,overlap,5251bfcbc066f77b2bbab1e05e7c930f13122116058d1d7206a29afdd765c159,165.07
eval_00603.png,overlap,467d7102486a673546738f3cca634af0997a92dbf670b98498542bf37443a2ab,153.32
eval_00604.png,overlap,eeda3fa39012a5f9a499a81413db4ea5ad25302174800e8660fa36b076ba6fca,261.15
eval_00605.png,novel,443e720bc29014c2b077790c1f429fbd4c807a1aaa8617e4990620bc8d7a9117,156.22
eval_00606.png,novel,90219034b510d4f26a0543e8633a1d684e61b2a855f8b2e0e411e64a1ba42cfa,80.03
eval_00607.png,overlap,eebb98d6a4c87161985e834580dc30d8945cc6c548d7d6308bbd0f311f34cb34,302.26
eval_00608.png,overlap,daa164ab70aff51a8a537bfb546591ebf1a0a21a72ea7de343fe666e69e2ae50,112.8
eval_00609.png,novel,ce29426a5e0e0680698c62a703affd6434904c61d86c65b854c09829f67e229e,151.69
eval_00610.png,overlap,bc505f473547595a4bc839b3ceccdc9843cc91bab9e198d21e66e0324286ca82,109.94
eval_00611.png,novel,a6d43129e995129e0eff87d60fc9a023b5b5f70d7408c7c40f18e23d270d7184,9.23
eval_00612.png,overlap,84bc147eca4d351d8cd6447415216059215f1edd8c12520e78cb271f31005d78,173.21
eval_00613.png,novel,35041b44ffb17871af509904ae1742bf38481435ab131e1385455a75897b0ba8,141.3
eval_00614.png,novel,fc0bcd5b7a41400ea6de3676a5ea0d5510d57e7120ada234b4b37f2320c95052,332.75
eval_00615.png,novel,9b06bb7acaafbb938c8476b9c9788a486023bcf9d918f85feedc2afe920b2ecb,134.88
eval_00616.png,overlap,4565662d89eed9f350ac16f706ea34f6121361bc04c51de1124ffce0bcbdba7f,141.17
eval_00617.png,novel,6b585cbd37db192ad9a05fe6d26d93386f7d15f4db9e914ac4197e5297cf1a9e,98.7
eval_00618.png,overlap,861d6cba9b4027d1412fe1a9fdb9a705bad15389f3394acf056f815488fa1fa9,38.63
eval_00619.png,overlap,c410dbebe714c39c15b30875801be582d95278834e156ae1488baf62e53fc132,151.82
eval_00620.png,novel,5f43e6357d288ec449a29e5b9a252c3ef8b2daeb07c4634b065a5efdbcb066c8,107.84
eval_00621.png,overlap,53de9c0d644cc395ff260cae603155452fadc66890446a03b380c6e13b8093bb,11.3
eval_00622.png,novel,49fbf31b23c7ce5d2440fa69b6a9a9c8a0172990f84ee440f7660c0730c06f25,302.56
eval_00623.png,novel,ced4321027ad55cb283d0d18ce7991cc26409482c4e605b24f540105d2d4b123,105.69
eval_00624.png,novel,dc9b43786d313a3a6b3b731667688fc685d6d333e5276220bd78b73607a04bf2,101.98
eval_00625.png,overlap,172dd944867be0dbf1c70bc9e3b33a922b25e7a53b1d33e58ffccbfffc7181dd,239.42
eval_00626.png,intra,e36c0e2aa936f51d66fbb6ef541ed9064c1574d3e05c182ddb739853f132ae7b,189.74
eval_00627.png,overlap,9c5fca32b9a5d2f5be05cbcabc241a5fb07f94d455bfbba60ac295c79646e626,11.28
eval_00628.png,novel,4550bf3fe94a6886c4f034b3be00ca86c76c0a84edcaabe8b6b1f108d7575135,250.97
eval_00629.png,overlap,3e4248a2f774619ddd081e234a1cd2e890f9b209d634106ee5fe8d9cb526c4c2,98.96
eval_00630.png,novel,42bb7c82a022ff115ec767069e88d47a91a22e192466784ede6db62b528906ad,322.35
eval_00631.png,novel,008429fb210042e87e48433549748bfb2684c3c70e7a85787851883f1e644594,133.95
eval_00632.png,overlap,db463159b283ddaadc06a59a3537c4340dfcd8d5f2bf66ceb4c686c1e2b916f5,255.23
eval_00633.png,novel,7bcf657f945f0419469c90e62dd95e0113eaacdedf22ccdf0bd01e51d5af0717,172.78
eval_00634.png,overlap,45fd7a1d6e888b95468517d171fdc880296e24370c29f7fa3af98f3a630570dd,8.63
eval_00635.png,overlap,2b627511d0b812279fc168e5824ff03d201d6befcc8c242b849e3dd5013a572f,159.38
eval_00636.png,overlap,4dfbd7ae07779f0c134e9b901328c8668c97c5e901a8adcfe844f0704864f6a4,91.83
eval_00637.png,intra,b2354e308098d5e9d09a34a2de1b48d6e9fd26cfb139bccce2a2fd88c718b67f,206.58
eval_00638.png,novel,f558f9a1d3cfac3513d381824e3280386682db04a61185fc139f8c866129f1cf,50.78
eval_00639.png,overlap,844b4937ce90a63df9147866cfea00910a0fa2f36903eab02874af331f886dd6,138.91
eval_00640.png,novel,d68db2f846f48082ae86d7df91638e16500464b1f7851a0bbbcecc9f107fa232,137.35
eval_00641.png,novel,e927eb37b18ac628d440b5102b26526785c79ba24bc86a00144c9a70a2d661c5,137.46
eval_00642.png,overlap,5c94233250bba1b46d07d91260aaa0590fbaed5bab8d298c777f27f9f408acad,122.85
eval_00643.png,overlap,f7441786d3f094a1d592b19e03eb40c2d3bde0883aa470d5690ad515c936adad,177.12
eval_00644.png,overlap,48914de9a254326f00debf525e75a4b614083de21a1cd1b43f5512f76232d5ef,163.97
eval_00645.png,novel,8e5d983243edf287d0c04d03b3108b520befa5b8d15549ee54772c3eae166059,18.85
eval_00646.png,novel,341fa75c10675671d0f6ce23a616e9244b367f57e13aa8a5cf6f5b9dea42185c,125.19
eval_00647.png,overlap,e5693025339f7d1e8f11e3944ab9c673df4706399baf6c65a10f4974513edbb6,148.24
eval_00648.png,overlap,323a5b17cc8c4eb6b7b5a6b1c8318c636749a281f56154d0a6f84d24ca6ca4a1,164.53
eval_00649.png,overlap,6688b3db36b63ba8ed790896c06700433df13f9c2f262528f8e20ec365fe11a1,251.21
eval_00650.png,overlap,b38d2cc0e4a265bc0024cbc9d2f15cadb2298af3562b1728395dd4b738d1486f,40.74
eval_00651.png,novel,7377f6d7fc1b55dc2709930776bd7bad5fc5ebd2c44f70937408645a4885441d,41.71
eval_00652.png,novel,296f84414b67103fe090b1bea98d98f9515991cddae525f1079ac68253215570,57.19
eval_00653.png,novel,819ea10fbda28ac5d4700eb529fb8321f8176b3da6eb237cbf39195ba3e82ab6,238.5
eval_00654.png,novel,8cf5b9130acb4414b5c639074e50b806db0cf0b57da84915b3c3336b26f1189d,295.59
eval_00655.png,novel,a03b8574d5103edf6efa9c4e103cd80972466616541e5bb90099f26580744b50,119.11
eval_00656.png,intra,53de85664d69f7c6f3f500c607382f90bcc42dbeca78219e84d3a096d290f5c7,124.9
eval_00657.png,novel,3399a7090f7e6000211497f7b94d0b3d3381c26e0984448a52e76ed4ac8c603b,276.85
eval_00658.png,overlap,36c0fcc6c10d3181509d8b70b31397912395a75810f5a705b374bf95da34f0bb,309.73
eval_00659.png,novel,d7f5b091663bda26fbdda1f239ec4b2d2ce1d93cfbab70ea2de9c93300687687,128.93
eval_00660.png,novel,f8b639f5896079b5e3a224e0a53a6a55c54422e0f7864567194b16b285831d7b,170.8
eval_00661.png,overlap,98245ef45362efd12d8052185cd2514996089a1dd6e6a2c802187d636ca88297,123.05
eval_00662.png,overlap,77529e406de42f3d67d6a7378843dd70b1228da461994f140c5bed3541570970,114.73
eval_00663.png,novel,4f4aa5767b8ecbf089702497538f848854bf5b3496e1b0551dff7cdec97afa69,358.13
eval_00664.png,overlap,7ecad2864fd3da279111bc20b113c645883b0be0a541622ef987590946908589,127.8
eval_00665.png,overlap,71123fedb47bf0be03012486dda84ceeded8b68fb2f173a5ae133af15a434e09,172.89
eval_00666.png,novel,de6112fddc85020b8b7a75a0ea57c7e0880baf7b4df394ea13ab36fe9367316c,337.85
eval_00667.png,overlap,9a7b639cfebe2da08d6973e6a1271c4f0c0d697691e6deed7861fdeb35a914bd,163.71
eval_00668.png,overlap,194a9f702b1365e8a8c9fb5db3c644572d3779f8595072b239b0fedd4d031fc1,355.92
eval_00669.png,novel,ec272a332ead279ebb7efdbf3e86fc427904f9248a7cfd0c27e47a020fb392cd,113.8
eval_00670.png,overlap,c7f2a0ce507a0b8651d62e6ae0ddd26128e9be15c43a71de8f774bb1fde4162a,157.64
eval_00671.png,novel,aa34b9b49319f2d203c4a08816d5b10281f0cf90276d4b5df932200c5e0ce709,144.6
eval_00672.png,novel,d8bf8ee0c87e29ffdf9eaf0a38aef049ccfab8255234550bed4574201dd4b829,255.64
eval_00673.png,overlap,5cbeebd4d85cec2672b6bfd466007258ef88249feec061427588207eea50d439,137.21
eval_00674.png,novel,b3cdf5a87f8a531d5f476a84632998240430641838cd2b67f62290f64f61dcda,146.89
eval_00675.png,overlap,5e77267af7038dbe9b34885d86a92fff398bfe2712b33a06d90f3f8b5ddddd02,144.08
eval_00676.png,novel,81f0740d87f60b48682df9167f02d9d645d052717ff12dfea25f0e746cb37c4c,168.26
eval_00677.png,intra,0a1312e18c6fc291708c04fb1f7903dbe65ce6f4ebc32eb524daabf76fad1f95,285.74
eval_00678.png,overlap,cc4e86d2ed4cb4fdedd2bcbd8c476cefa1f6a1adef7f2c88d3f9ac65d940f94b,115.95
eval_00679.png,overlap,d9192f545ac4219243985127487b1e14f4db344c624317167f63c83221d00b99,164.27
eval_00680.png,novel,9a8c8ec7924bd583965de0a1a1432fb09583b540a33fbc53b708fa3554d86413,183.0
eval_00681.png,novel,1e490098f41a2c631ec6d77d41aad5ab2e27e5df0c340eb4209cae5468d8e98c,108.9
eval_00682.png,novel,d2ed55776dcff39d6d6baa1842aba29a23f95c73f507e378030eef454dc6168a,157.06
eval_00683.png,novel,04a38c0bb671405fb9d8c767e0e5ef1026d717f1d214d44583bfbd35c86f3335,146.8
eval_00684.png,novel,8955305a7a91ed4dc0b873b6b21328b706c63f7b6c9c91173df4a3d08cd0701c,196.45
eval_00685.png,novel,dc9e79f88c608d16c9b582ad711a5ff80eb14de659b6679c91428d71b910ee9f,2.09
eval_00686.png,novel,129ad8470739cece153a8bb534e0edcf9d38d2a270f3afbdf7b5c368f533cf88,225.08
eval_00687.png,novel,a14632978a11495827b7093bba07ebd6c314d7f86fe2cc5cd9cb40e0b65953b9,270.39
eval_00688.png,novel,f2b602686e6c2b10971af88327b0ac9abca625cc839f1678f832f8a444d7ceec,303.29
eval_00689.png,novel,b42d83347300d1d505e7a5c5b4482b5be00250feefe0218bd509dde9850544a2,116.85
eval_00690.png,overlap,79c7a43052eceb065e5b3943d7fbe4c2454ede1b8af89d69c771c89c90af00b4,327.99
eval_00691.png,overlap,cacb05457556795fdaa1b4aeb56456698e6a0415173808e4c349f37a37af1dde,169.62
eval_00692.png,overlap,c9ce6450ddfc9050935c60f782d612bbf38d2302bf302697b3d9b8fb5344c777,122.11
eval_00693.png,overlap,691b7920706cce670abd5571fa1c8394771a342659d52d8fd69394d008663409,175.45
eval_00694.png,overlap,79e74dfe7edc65b2c1032119a49be4b080d41ed2277ac3e20528cc87cce67177,245.6
eval_00695.png,novel,a90651ade75a92464ba53dc7179f1b9bd3c689a57bb956edacd9d10f07fa9110,11.0
eval_00696.png,novel,bbf8fb62c076c14f811132596875192b30b7749e3667fd0e0b654ad27c8db798,77.36
eval_00697.png,overlap,8a206c6cf4e1e8100d20a919823a03fb28bcb8951b051dc601a21a93aaf09848,153.18
eval_00698.png,novel,3f6aaabce86c306fd4f0666562a523ebfe832f027e540a4d910f2254f9eba050,70.3
eval_00699.png,overlap,6ea89010e06b7971d5b07611bed67fdb727811af6ad3b43fccb672d73192789e,159.13
eval_00700.png,overlap,31d85e7e9af6b5a391bf789f5184553c3fbc1fdd78e256ec32420dd485dd39f2,129.95
eval_00701.png,overlap,a9764e9862839a80eaf41edfee642d7fe5c142d14ef6808e063b8fb3673f6cab,289.71
eval_00702.png,overlap,344f858c64c853d721297e87dc941aa3fcd4abf88d329da0ca0757d65237733f,266.19
eval_00703.png,overlap,3556fbb518360b91f889156418422f456f9831196a5ddae2af82b75e6af7cab4,102.42
eval_00704.png,overlap,ad22fe94575d45cc9bf97888a8d2d52ec839fc0c708f7a3ab8a1827f61806df9,170.76
eval_00705.png,overlap,9b6735d88ea5823d6f775b11f3fdda134039f5dc8c111847e69c408cef7ae023,159.23
eval_00706.png,overlap,36b80ef69904c0999f9c134af5b4ccf0d3c2fc36f7ef04f2e444a4269a451f3f,259.14
eval_00707.png,overlap,96503bfdff4a1d881de8c69faecfe0247f58184df1f83e8915337fac96385577,108.46
eval_00708.png,overlap,cabaf8d0314758d77a2ffd25405389eb444d272b6eeaee537c90f0c4f2f71e3f,107.02
eval_00709.png,overlap,23bc9a83677eb6fb2015dfb33674ab97c42ff32858996b0ee5820ea8bf7fe81d,162.64
eval_00710.png,novel,e1135ce8794135bd17e7032477e9fde8c852475413c083efa9732ecb7366a392,174.7
eval_00711.png,overlap,d490f7bbafbeb0ca98265ce4c9280bdb8b6857d586ddfdd7396a9efe856b8ad0,110.85
eval_00712.png,overlap,642d11bf92b9bb97141c5af8156ae0ee6113c57ca29fe2a7e12cbecfb8945477,247.81
eval_00713.png,overlap,0ee487d4c2d392c6e4d235a2e2f3bcd69bdb2c19317fde8355580b0a141c4212,175.42
eval_00714.png,novel,7eae3b4c879eb33cd01db270e25e983dcba108d520a380df43e3916ebcae9653,148.42
eval_00715.png,novel,becb6f458eed876c28156737855ec86c1978f6ae0b0324732f04784a22caab66,164.21
eval_00716.png,overlap,30f0072cfb00f66a5873479ae00887af6d3da517d3afeba696b3969b9370d94a,107.93
eval_00717.png,novel,d84974e0dbe963c845262bbdb51f99fdf095306101ce81cfb514abb997aacf61,313.62
eval_00718.png,overlap,350b9bcc73094473092f3b7dc9ac9a04df96c3a545c6bf2bc5d75e2dc8e1b24e,101.76
eval_00719.png,overlap,3c7b24d18f591bf37d7799e991ccc6b98b417cf16f23f2065a2eb754f2b52ea8,175.33
eval_00720.png,novel,96f0e19d66e25ca9abc9f9278c5fb2d89d68a0fe2b3a46ea4509b0ae2303e2e5,149.06
eval_00721.png,intra,55dd2dd9b1e359b66401ab6eaeb6fb2170b0d859c8bb0250efc674352e032922,139.12
eval_00722.png,overlap,ef93937c8578f1e2d3cc58ee0b0512dbb13a248c0d28371c7a4a6758c86dac0c,199.73
eval_00723.png,intra,2321383f5d1e060a0c77afc2b26733d9be9f092b68cfa137cf206a4e887f295c,100.35
eval_00724.png,novel,eccb83a389072eca3e519114de593730b9fdd8eb5423e537ced1c22b9ede0f79,61.56
eval_00725.png,overlap,f1dcf4437a6d57257c85a3a2a505ef65ab35e560ddf0cd5d504e038069166bc1,59.96
eval_00726.png,overlap,2796662e242a849d73c4046ec0e7c54a638006bba98f1db898b4ae4d532e92c2,169.79
eval_00727.png,novel,62958b77a36338ea8362657d77c63ae78fbf490945be1a3e33e8c1b9041e6a31,156.43
eval_00728.png,novel,c04cdc1b857a366b509188c321db292a4a7160b601bbaffc5bce8aeed5d2b734,146.36
eval_00729.png,overlap,c5ed447fc55b3fd5a943a28eea00ca3740630ff178e74f74f50c3578a3e09f9d,132.4
eval_00730.png,overlap,4ef99f951572d73ee8ae20c638bb392f6cf4255ade6cd3794c04a176282e5f39,103.4
eval_00731.png,overlap,99e79c1e72c6a02d674a70f14f132b8f34e720ff4c916aaae0829117e9321e44,177.2
eval_00732.png,novel,71f66863faf7dfe00d953387994a0a21a9c41c0e0ec17174c39b0e68cf3dcf5b,155.5
eval_00733.png,overlap,43ac359e5c67090005e3e14ab451b44ff638bc41f965496adc2b5f5fd37411e4,167.13
eval_00734.png,overlap,4a779ba88b98fe482ea1e387609d54a861d3af0636dc99d52da2dbfd64d13109,151.06
eval_00735.png,overlap,5e2f64154c912574915a83efb8b10ec67a7e7a53ffd087b0e28d02afcc1d0515,227.51
eval_00736.png,overlap,47e1e9bae22bfda18014ee5ef531a9edd6f6deb6b86abe002ded83911670b49c,129.36
eval_00737.png,novel,5996f5523681bffddf67382afbddedc1ba60438f391155cf06f586463c6f3e83,277.85
eval_00738.png,novel,4aa9cfc2c14963cfe02d6ece7a501acb9a06152509e7629ce9315fb456936695,165.33
