image_id,hash,label,azimuth,fold
train_00723.png,ce64aced4c05e1fe23776142d5be2e0f6d4dbb8b57df4c6c27af2c9e687021b3,1,121.02,2
train_00724.png,13acda0f316a127f840f953a829bf8efbef1aac4b653d143cb0aba1ee7c143a1,1,275.98,0
train_00725.png,e296224fc1eb37b94843909f867cf855aa85df6e2d6940ce311bda338ff41a55,1,115.2,3
train_00726.png,c2c8fb9e0a0cf329793ac5333713242b90288274dcce79fb585c28f42cfde17d,1,156.01,2
train_00727.png,c8c2672b92f104ef52e9934bf8f627f73f13937b59e6f5b44720b4e763c145ff,1,230.8,0
train_00728.png,d95922433837be2143ef5724a9bb53251456137d18e159e87da619fe3ef32bb5,0,335.36,4
train_00729.png,fca7dd4663169480cab163eb959909a952f10aa719d57b53e82a06baabe9f1b4,1,156.27,2
train_00730.png,63e645612391862721454a03b5c38f794eced2c5922dfde9f6a45798ce9b8080,0,29.01,2
train_00731.png,ea8afef16e5a7fe7f198da124974a4502fabaed865a52b0b47cfc3289cc7350e,1,22.0,1
train_00732.png,3598fc4ae1ff8dec5c7f493e26da5363fa6ac64ff1249a2d00ed8bf90bcbf2d3,1,71.16,2
train_00733.png,cd978ce2230cfb3319daad1dbbc2c14e5266bf930cb3a3fbdc3ee4bcd633443e,0,342.1,1
train_00734.png,c11fa29f81dc433ffe4944aad9082daa8780e0c930e19298e657a593fd2c02a1,1,81.83,1
train_00735.png,9a128613781faa6621f95872cb780c081649064273bab29553c39b40a145aea9,0,45.4,3
train_00736.png,38d5982f21731c512dc729ada7f3fb91122ffe068a61706c571265f75f651f9e,1,312.48,0
train_00737.png,3419c3fec55d48b93c64df53860ff96c776192eff64f527b11aa4f73940ff912,0,349.53,3
train_00738.png,3147e59368c7ba6a42c14c81cdde6e02f633b55cb2c62ac9b9a124cfa011de44,1,316.33,1
train_00739.png,15369aae868979f9544e704355d9ec5ef96026eebd53f6981813ca1d74b6eebf,1,236.91,2
train_00740.png,e5e7b3df3748e50839d5bc4dd75c3021fe5702d505696b675abdc6b8c378251a,1,175.77,3
train_00741.png,360d3f26d33f68ae671fe3b6971aad385f9464f569e7e340f00c2e2cc758cbad,1,82.75,2
train_00742.png,a41abb18c56b6ea29b952b49bd8f376f65d7aaec7db047428440944c8b244e1d,0,232.29,3
train_00743.png,4f4bcecf86d05cdd73f4bc5bf12453243176746e17b0950be2762f389908ef84,0,281.26,0
train_00744.png,a593b5c4833b0d96baa812e8fdc86459cc949a2a500c86c2b5233282b5cac4c6,1,72.89,0
train_00745.png,3a7374210e3001141a3909fe7a230d2f29241b5c3d0aebc2fd9d40405f573dc2,1,78.41,1
train_00746.png,774d9a90796e979277b40153f8f33a2c06b9e9315a82590dc4c8a4306517afc1,1,258.28,3
train_00747.png,0c88b740357e54f32331ac7b91fec41a329d7f733b25ddf5ceb84d4d08439f97,1,168.9,4
train_00748.png,9857ca8fd5a490fb3ddbd0821ea27692f0639c505ffb45e149e848637227a20b,1,259.65,1
train_00749.png,0a82de5ad02334d63d14bc79591a57f030f6315ceba3fd702739398725ab0b17,1,118.19,3
train_00750.png,f4e13309752ffd1e1a4b73b1d0fc7c780feb69e077ba2a880deae37fc75b0dfa,1,275.13,0
train_00751.png,57255bca78057f6a99bd2b6d28571e952b83dac58703df379532217cc534b9d0,1,274.2,0
train_00752.png,55f48176a21dcd520b4d55ffce176a392c028c68afa89276fb2b9d9dfe440880,1,75.92,2
train_00753.png,028bd2c454cb634ede7db9ac2548a942f5af14c33e9c83540ed592b616a56b68,0,320.71,4
train_00754.png,ac94be603836ca73e5453c5db1918bc9ddf8b72a66d395f04ce73edf1326c85b,1,191.89,4
train_00755.png,48fd4273525107accc6ad88ba183950c8d99913ad33395e93724aa834f33eea4,1,12.66,4
train_00756.png,8333cf08ca1e692893f8bb6d282b6d563fcb821ac29d34144a7aab6fcab75cf2,0,279.58,2
train_00757.png,d76a5e6b1d4e0efbe64a0db2d8abe794b44e79eba3b298cc9efd2472244e5a3b,1,180.35,2
train_00758.png,0397890883a7c87b0d7f5c066e1d5ec903c750ac5bbe905b8eface6563f8bf2b,1,181.18,2
train_00759.png,33da6a7e7f39eed1e2b0ca9356365f4f4e971430d4766e0e89efb9ae64e7e251,1,5.57,4
train_00760.png,33e82edf6c06c6aed737747e9c9f8705c220056fc0c8562018077e0f0c19bbf2,0,290.15,1
train_00761.png,9d84e8fc02f5eb40540f95642b28c08b91d389c7471516cb34e08811074944f9,1,171.35,2
train_00762.png,c2ec08444d23c69258fb264c18ab4c50e2419fe1286897489fabee118f7b3480,0,343.92,0
train_00763.png,cc47cccb6745bcff8512ab20729dcea8bc3c70d242761ed2be15d3ffcc587aa2,0,306.57,3
train_00764.png,774c35c9c548320599eac52c0d2801cb677ab61bdc25a8c9f8d4a83653070484,0,286.7,4
train_00765.png,8bee36dd8cd201b8388b818d5b09c99bbaafab5db041543211a4b1f6257b0943,1,249.09,4
train_00766.png,d7e9b9008089c89cfe219e2f9a05b6201aecc34760d1b262072ddd3f3ec221e4,1,142.54,3
train_00767.png,e43dced149fa083d12c35000d66b9d3d487868c3ed6c34608f8e3bdaee746370,0,337.22,3
train_00768.png,b4d82500eeb46c22257fc73ffa2d0b36840c693031bec6995554838fd4cf071b,1,232.84,1
train_00769.png,97281af0d53312e7874d60d2e3e27b231a21cc8e8f8dc4ed70632a803188c96d,1,38.38,0
train_00770.png,ebfbd3f8f11bb7dbc48d60a6dc6afc3d78225cd714977f63739223cb334bae65,1,240.67,0
train_00771.png,43a9df55a87ad1f4f0ebb74d735e467f45b82061db2b7baa516492e6bfd8cd49,0,291.65,2
train_00772.png,f57ea27609b4bd79d4098a4dbbc70d2bd62f67c149d55a3389deb13b7d89b757,1,86.93,0
train_00773.png,66106f5780e0bbeadf21c2465227f5652c878f623271ca32b4b384fe692c59c3,1,274.33,0
train_00774.png,5ed52f9de60d281fcf5022b482ddad31d40f37b5e29605a2fbc1bec80f3af23c,1,73.14,3
train_00775.png,876103af58659afbf785593d37cfcf42978e43771f1f7df1284260807b71d23e,1,169.39,4
train_00776.png,85e7ee37a041456f3f31f65029ddc6109b8f519a3f57d2094d33ac8402b89782,0,276.93,3
train_00777.png,96ed32801b59fe733bb7ed469926e42a35bfb39d721135f648d36b019ec747a9,0,290.86,0
train_00778.png,c515d409f76aa84352ee71affa537c012f7217ba87a0332c58d9247002de3853,0,327.9,1
train_00779.png,784da71ef18c49bf4fb21cb174e72401ee2448fa3016855291b2c14437c9163d,1,308.98,1
train_00780.png,5ce7a929502eca7217289d8f30924f5855d3f2e2b9076b0e2b5cadadd3452d30,1,340.96,1
train_00781.png,a37c2e7a8f41bff45eb03c39d99847188a1bed6eae38349fdf8ebdf56bfc6f97,0,277.1,3
train_00782.png,45198c85758dfa857cd6b198f8605ebb1474083c8307ca4efd469f6fecc8cfab,0,289.43,2
train_00783.png,63eb3d6eac32ddf58abf350ad2057d1a93aaf12785a4bddbecc61adfccdaed1b,1,107.53,2
train_00784.png,be5554713d9fea0ff2bff714d3f1073f479b5433330b26db4f3da939b83f7581,0,319.49,2
train_00785.png,e22cec6974966fee5848ea6883edc771c77983e859c891140ccfbabe843f04ae,1,332.0,1
train_00786.png,b10d83afd4b224f4f8e19d89211bc9b6ba09712f14a26b953bc608cc9a9d26f6,1,215.64,3
train_00787.png,9a7ebb5f2f8a14afea8ae181b1dbe1ca6d3dc8d6257ec257c15c50215ddbd662,0,315.85,2
train_00788.png,7915ddb47694c087cddb1a0a40b62a4440ca177d568959965461ffb7f7dec00a,1,336.05,1
train_00789.png,4f52176ee26bec1cb2648bfca04649c47fa4bc072b0eeab77d3b78278804424b,1,99.84,3
train_00790.png,8488209ad33c71e32e7926c758282c68e863afe889e005ca263a5f36f5e1c557,0,356.95,4
train_00791.png,d31708afeb6849d93b15b70bf944ed933031a406cdbb93ba37c83e7720e56b2b,0,244.88,2
train_00792.png,18fff72662ac5617b35ceaed09f299e9f2c8b3695719aa1166c7306522d353e1,0,298.89,0
train_00793.png,15bcd12eccdaaac50e0464dd19528c185702ecc645cb683ff717d0b296cc0566,1,102.48,2
train_00794.png,641b49e9e63ba76b3447a81525593ddaad978a99d355d3dcd767e7b0265f57ec,0,287.21,1
train_00795.png,9b617d0689584edaafafdc4fd02aa68077bea689f5681ab6440de0834e3b28b3,1,345.77,0
train_00796.png,aece95afa97c9f9cafa5cb41ddf5b558b73df55ebf9fc6663aca6c4f4ec6f0f3,1,314.99,4
train_00797.png,040ad73cc76f315d934cc0c90225d381889b3e5fb3e01c9797024d82453a665d,1,173.3,0
train_00798.png,88af3322eb2aec6b9d89bb7ff13a7a1b09d06a26c3834ca45dac316ce037f1af,0,240.32,4
train_00799.png,f08de62881924b13f0531ecbbf5faf0e52763e4f5ed2e3b7a8298aafbe825ae1,0,273.61,4
train_00800.png,2f33f3551e894836040cbd801bbbc60049eb728c2a3c821c9de44ce1ac0e64f7,0,292.0,0
train_00801.png,172a0e776ef0511b587101f16b4d4623d39b6a291750a41962699b4be69405b6,1,321.8,4
train_00802.png,7f857658ad148a0f09176921adc9fd253ca191c46da2d22fc051ee54b8f1fee4,0,218.25,2
train_00803.png,7e2f1fc257da59324f76ecdef2a8c0bc01d0d266cbe66a329dec146aaa368394,0,305.12,0
train_00804.png,58fadff886acf2fbd9df30b8b6a8ea021a210e4b24518d8b104e24e007ea10b0,1,336.95,1
train_00805.png,63736fbe969b1c597db53767e6d9d002f34b3701b8b1b144be2deb2c234f0991,1,307.09,0
train_00806.png,6e4ed8b555162d673a3b4bb3a467aa66c47746a38930af97edffae3f04e1014b,0,348.43,0
train_00807.png,b43f1b1b6e4ee2a050b68be5493ea07d296d5b64a3b2496c13ee5cd93818e0b5,1,103.4,3
train_00808.png,f65a4a938b200e4b4de1bdeecdcf37bef0a315922d834726b3370753d23aad6c,0,353.2,3
train_00809.png,bfb612e26135477b385109d2397a2ad1b483579344533ae7812d5f46639ac8e3,1,142.14,3
train_00810.png,f1954f72d641e68809673a88ecf3738e2278ea00da0b4cd0f3d7988e93e0bac2,1,267.04,3
train_00811.png,75c295e56613f6015164b8c3a6beecf2a8efe76894606c8bf7dbbcccca397dcc,1,27.63,2
train_00812.png,a1e28210cd0ed12715bfd47d8c04d4ddce6409138a86f81341d6fdbbfa3a9bbb,1,48.73,4
train_00813.png,695c1675b5c82cf3ee4106f860e438ee2c59e39be52a37fddfd8c8b0635abe51,0,289.32,0
train_00814.png,1a7e8c55ed6ffcdff2ddb34062d8767d515cba08640aee2f83989691d6f01350,1,208.47,0
train_00815.png,8bae12e6a35f7769ecd11319e001f3a43c3340a28a64931515dea748cf977860,1,118.46,0
train_00816.png,7941daf318dd5bf4297a8716855d8ac0c5a3ac0bcb157e6f2aec359ced3c1990,1,348.14,0
train_00817.png,9ff5cbefe04e4b8e5705bac8ae2c3d66500f490c0ca749eb3bd7e614dc93034b,1,156.14,1
train_00818.png,48be776c8c2cbf0775d925e3033d62f9e2150ea6243c5e842533151c1ef50348,1,41.36,0
train_00819.png,a1f5b962394fabe33c2f04685dd3bba8dbbf25f28e4583c42e8c98af0412e0d3,0,263.2,3
train_00820.png,493b7f4941310e04db3fd37aa0d5d9186de5ece7b54366840317b1105b719d58,1,316.46,1
train_00821.png,8322456e346acc9ca903bbfc0a86de86d311723a2c9e4208be5448112a16d3dd,0,289.08,0
train_00822.png,34119b1ba156517c199e9ded67df59f78ddec6f086b00caba20b0c6dd98c833d,1,336.72,0
train_00823.png,57bdf0e9b2c6218967cba6c4a99f248f0933ac48d25db1eb25d97b15ac53d4de,1,279.83,2
train_00824.png,c4e6b6d997c884d636a3d2a4843077745015f4e99cc929ebc5905d8b2eb53709,0,283.74,3
train_00825.png,424553805fd8f48800683418b742701767f49f179bc7a8205fb600ef6ebe4514,1,99.86,2
train_00826.png,4f6c8cd7ddeddf7098aac68523e74c19aeebed6a369d66d978b7e5cf97f150f2,1,60.44,0
train_00827.png,d7e95704c254ecfa669a6373ff5ef44089433ac6a263b25c11cdac7493523e85,0,297.52,3
train_00828.png,5f9c6bead717537c979abdacda50e1a23fb63cee7e0adc168e780c4524293d6e,1,20.9,4
train_00829.png,86f32d1281b6fab8c72b51e2baec375e1c6d22a4f2e48f240e22fe5fa374dc57,0,327.47,1
train_00830.png,e3779c1bce10beae5c83a1bf8922c9b87d985a05a6df902565a9c819e9c6bf44,0,340.63,2
train_00831.png,068edbae869bd10dd5c0f2241bade63cc083c38354265ac0d6495d33845693cf,1,47.73,4
train_00832.png,4daff7732d64d7fb0cfcd1e928192ef73da10330697967e0eb69401bd0d8f799,1,0.62,0
train_00833.png,9c6d1ca4312bb7a48e619ff2e6fbab4b2b77f0656fd9d68d718361c07a4d9972,0,290.75,1
train_00834.png,a4a996850519002ed49297006bd856403aada8dc92d4108b63b5c3d329832db7,0,345.65,1
train_00835.png,83d7e0cbc20883fb9d150612b64669bbf9f1f06a863666b1631af20c169de00c,0,272.42,1
train_00836.png,63b4d65f79aa096d4708532e5d25f899d2acb4260848da7223435d172c426bf8,1,106.95,1
train_00837.png,841b10f06d14f032ee638bfe6b2a1c9418faf67a03777fa668d348ac97418a05,0,359.16,0
train_00838.png,f41b19b2565ac1a8cb63805c4ea988c4e051bc6124c6796cb23be5de2ef2e6bd,0,280.65,0
train_00839.png,ef2e12b268d34021ffcbb7c89726c6f086b8370f2d477161c5909c7a9c3bb4f9,0,23.47,3
train_00840.png,81063e73101ab0b2b65a44b1c30a9a23c40029da36e14059916f9c445a425f94,0,302.53,3
train_00841.png,2b6d793b0ff362f8ace77c4eb6a88e53a7539b0994c6e26772b651abaa5e136b,0,321.36,1
train_00842.png,fcb83fdfc87ee14c2b7214a8c6f5acace214eef2ad2e110dec9943680cdec019,0,304.76,0
train_00843.png,2a6ab9e09614f5daf9fdbea2dfd031c6a7b7d804e33f49801be0600bac4a6dc8,0,271.85,1
train_00844.png,3c862e83bce87822ac2c7f084d864c8e94edad2acab27f19f389002ba42a6ec7,1,293.43,3
train_00845.png,e6e3a344a1fe084fc9a886cf44f7562affb28bf76390540d643ce722e57581d9,0,109.62,2
train_00846.png,9db9002533740603a23aecb46aa44dd51ed72ab442cb73b3dacb9b77185a7419,0,273.96,4
train_00847.png,20c03143fa4ce1f94d2a45f6ca22ddb7be0b223ab893a3da4c54767de8d622ac,1,315.78,3
train_00848.png,e086a6a03bf1c21a324e6b50fe1b625e57bd46930ce062af20aa7d9be8b7c9a9,1,67.21,3
train_00849.png,11a5d7ee2be614e7a635b19ba4cceba8bba9d64e7fad5e177b32ab5e7987df53,1,34.18,3
train_00850.png,d440d96cb6e2b1739c25b7336f2d7fd5d58eb2c8e74e6a394afecfdc05afca2d,1,305.72,2
train_00851.png,15d375e35932bc892ab6d02cef19a453334f8d1629d4ca94791d118521b413c5,1,335.65,3
train_00852.png,a9189a15885b2f4abce1f684b80b0889f4074592b363332957be015ce3eed921,1,133.28,4
train_00853.png,f86f83a35fe9b701067700f0d14042251793c29e892fbdb6107a39a32b2e461b,1,278.95,0
train_00854.png,a1c19f87c01865dc1451f6978beda2b3ed6a861efb7d174230ad0727b25be101,0,338.06,4
train_00855.png,255ce49a34b367667c5c051801d87c0f9dfb57c3b99a05b555ac0d1273b03e8c,1,350.42,2
train_00856.png,f1a92bd753ccc84dafe273ee9fb349f263b6a6884ceb14357172c8a1090207f7,1,295.0,1
train_00857.png,c20565b133876d88944fcbec5058c657246d631178d7f32caf96df7caa68affa,1,334.97,1
train_00858.png,b63fcbc704c9dad6340fdbd4586b3a8dcf344b7ca0b1761590cf238cbbb23e9f,1,128.1,3
train_00859.png,3c26bfa8f2c2c1e92644e434bd3b88e4e23d86799e29e5c404e3ff6512057b30,1,329.38,0
train_00860.png,c4619e44ffe94a2c7cbb5c64faeb6a6a14955f7870dd9f85496d5f6a6d542074,1,233.66,2
train_00861.png,e6d018ee1a90826f20af23a1c4ea1d420f59d2a0b67272aee10db72efb83b861,1,135.82,1
train_00862.png,91e5d2c9594682806677d942df2b82c7f82f7b6763a589fe9aa439856c7e0391,1,78.91,4
train_00863.png,38d03e2f693165e6c3945b6d7233703643f03ebaa6cf37596cc4798210829f86,1,218.78,3
train_00864.png,3bae3ee2d517e72994c0c9afaa89c35b8958ffb9e06a3b160a079195822ce7f3,0,286.27,3
train_00865.png,8346712a9206f8123d0773b9db6ab7fbbdcb359dd4711f342339862dbe9f141d,0,319.35,3
train_00866.png,75a4013a52d8d095023700a715cadec1974dd551fb7f8c69f8fc87b3953eefef,0,353.31,1
train_00867.png,670e4e52ad519a720e19a8a45728c89101b4120b0544f559487ac607ad5dd52e,1,239.87,1
train_00868.png,2ae68e237c779ed004f9178ae6689616eda9050f035fa64e2e3a4809bb0b2bb3,1,49.12,0
train_00869.png,983b85ddb0d35f6af7ef40cbb7231d02b5aee3f8d6f256b7cb9ad8e3633985cb,0,336.24,3
train_00870.png,049be32aeb8d6591124e3b29ccd043eb0482db03b5b9b898d218cb1f7d6fc3cb,1,144.32,3
train_00871.png,7f7d32b2e64dbb95f7fdde747f1055853122a6034c18eac2367dff64bb6abf3e,1,272.81,0
train_00872.png,64b7d4448ffa14e166bf5330733fa678f058d8e79172a3d8eb1df822ccf68b94,1,77.31,3
train_00873.png,a4aae16d43b3a7a71fecb7ce1623654b755a7ae21974139e43297b2399df41fc,1,179.79,3
train_00874.png,d7e3b73d25310629fe1166115975d9345943a0564ee2566c9a36f2ca42c76d9c,0,351.88,4
train_00875.png,c9c70c2066ec1be9ef70b148b78c87cf9f14d569b96a3552917f48b3c14184be,1,224.83,0
train_00876.png,f4f8e5ee7258eaea3f9f8e65d440c8df1b716da3fc2d6ad22cef3a56e0a44ef5,1,356.9,1
train_00877.png,1108d104c2e0c36a120f8f7003561c6c70eec12cb4c02fc33d1e3be871ffb2f0,1,44.14,0
train_00878.png,dfad1726ff2a8eacefe367d00680b9aced7932f7486093388301f8b6a3a2d471,0,110.8,0
train_00879.png,53609fe1f5d9cbef82dab5b4766be4170c93cf16e1108ffd72148eeec1f76453,1,244.49,4
train_00880.png,0833b29d35a4310fb58f5e458f89402d86f5fab606fccb34fefbb90727d057bf,1,323.04,2
train_00881.png,184ed4ba8ae6ef7d7f0629ff75a559e33f03bc57771d18503459cc0656d32732,0,293.77,2
train_00882.png,3fb3621177d659e5cff8234bcc7a7d66219fa97c6f9a67b0c417d2d9ddc7b27e,1,257.58,1
train_00883.png,21e9a6182583ad32717184df923c7b63c34e4009304807a7181ab040fa774652,1,10.95,0
train_00884.png,6c232db8429705011d70f573108acfea54e9a8e6d7620237900a04c287a69b27,1,180.25,4
train_00885.png,f54e257b769a22100ac25e43acfaffc3f08529b45e574aba7a38bfbc0e165cbb,1,344.34,1
train_00886.png,4e9e710a27bd05cb7d913985199df6ee77964ad73a398bb5e33bd44295dd9ebe,1,177.95,1
train_00887.png,2fa63ade92ee8014f251b0a36aa3be12eb59e2fb12a064aafef9908b47f70ca9,1,220.5,4
train_00888.png,fcc1f542387265bc5df82473625b2a1f0ac76c29d471bb8645201b871d20f265,1,133.2,2
train_00889.png,5ab41a4257e0747a07b576b71ad911f83d39c7a934c6330da4e1d122921bf651,1,122.28,2
train_00890.png,7edd3b4c4373dabfca35ec8f980c9f6bbe3d7473295a94b903988aececf86935,1,255.74,2
train_00891.png,d0bb7b345a188bc0f821a578d0697a088af673815e15ae8d545d1f2004b9d8e5,1,348.8,2
train_00892.png,f8d06cd6f47f90ff8d672c5f5cba7fe93d06c8844ff0d07e73710f06f4834228,1,63.38,0
train_00893.png,d5bc708cd943427e136d73d02bae8c7046b5a7636a08ffccc99059e7b4346d31,1,155.75,1
train_00894.png,6b5e5ee37388af2cdcde81877d9bf7661c71892797e7f10cc46f46d80f16b246,1,34.81,1
train_00895.png,3e2aa50fbc7db54e255fc69c8b2ffa39c247d89e6833ecb5d72d0db19cdf8313,0,343.19,3
train_00896.png,d4bb0d7f845ef4a4f7eead772b6a588a31f7d424f33064f83318bc21366bdb6c,0,325.92,2
train_00897.png,103990b3f14c746f579ea68569e293d2d014ed83a2d80ebda189b11039627117,0,334.11,0
train_00898.png,6fe36bf19ec0f50918ccc20bbb20e060f0bef1e932a402a07cfcab063d685aaa,0,340.12,1
train_00899.png,7f857658ad148a0f09176921adc9fd253ca191c46da2d22fc051ee54b8f1fee4,1,36.25,2
train_00900.png,f0425a139bdbf1605d4c856efb50e8d3b46b1c349f736dd2e881f3249f60b45a,1,285.44,4
train_00901.png,e473a30a6950b50b834330d17f7a22c72440676b918367e91eaffbdcac2507f4,1,219.06,4
train_00902.png,a20ebe14c8c4d3a82ab309820c4e5cbea8b5769457397eb7ddabc47e9bb385f4,0,333.28,1
train_00903.png,84d6e441072d4222a1e415dc56da0494ca703b8121717719c6a38238d9e15b33,1,324.83,1
train_00904.png,0dc60cc1c5eeddec8ff7537e58bac3e904bbf6e0599abf6f91300aaa08b9890a,1,244.62,0
train_00905.png,724a8cd8ba37284f87ec45ca2bf8a8d9c968816293337c486de957614493d3c6,0,278.23,4
train_00906.png,016b59ae43c9f572f4349d5fb279fe21f0e10168a6513400ce5c2149debc7f9c,1,266.16,4
train_00907.png,8cd7e15c5c45d42eebfaaec499cda557d1f48f5903d421f0b7c2d3f52b474626,0,310.68,2
train_00908.png,feb9778eaf368f7cc0c5d5e19bd081f3bad572bbc76633925eeacb40f73ece42,1,211.91,1
train_00909.png,2422f1cfe33f186b482a2cc2f9c2b75eb1d8f4161dd65c701f780fcb2ba75633,0,286.65,2
train_00910.png,57bf40304a6554c122cc49cfd689c7512e776b078866ddc2c2723dae1d8ea401,1,306.28,0
train_00911.png,7c7fdb15a6405b7393522d855a3256886a27de6940991f9ced6732d2c63aa6cf,0,224.89,4
train_00912.png,a38394dd0aae428b4b6f9eb6268dbc3e37fc17c4f7d9f95da78e466b09d5eb4d,1,120.27,4
train_00913.png,59d61f140adc35c7647a1d960f4846d8073ef0b52653dd3df2050184f740e7e8,1,238.84,2
train_00914.png,1f2722c70ec8f92a0005e8731c8dc9d04a063c36e752631bb8400b5e93acfc00,1,124.04,2
train_00915.png,5b1ffc576f79ea998329f0a4ab1e93a7e68fe78898bbd06b11aad6fddd0c9a60,1,181.65,0
train_00916.png,8a206c6cf4e1e8100d20a919823a03fb28bcb8951b051dc601a21a93aaf09848,1,302.0,2
train_00917.png,2c7632ef6a9c2a10fa43763430ec792367c27e312b350053a46ff6597a31374b,1,230.75,3
train_00918.png,3a1c9e624162ba6a5ec2eff3708f37df875e65c2b4eed4dc831bd5a1b29e36a5,0,302.09,3
train_00919.png,76ae8f8f08ed96a8d70c7f18a23ebf7530013059154182acae70e66e4708375c,0,314.91,4
train_00920.png,b87b357f08c45f3ca02bbefe661a0d66e2a21470db5d8ffcef273b9048734434,1,122.91,2
train_00921.png,8074d025ae28eb78bf98e911a2edd016a42c203abf2dc800061d4b3383207fba,1,5.77,0
train_00922.png,279d16bc542a6385413e9a78572d07361ece79169caf5a425d953a47a541b727,1,254.02,4
train_00923.png,fcc8461bac54ffc9660cdb8d60876c0e42b064940d809996902c57b626c61c8c,0,303.1,0
train_00924.png,af10641861a0802c5b6c2587cdd8a198ea59859b7ac97009fdd3367695f6dd75,0,278.87,0
train_00925.png,c5563548949a5b6c3d5f1a4f0577cd2873c57bfe28c833ada5a842347ec2f6e4,0,289.19,1
train_00926.png,0f250236190505bb9467eb70ee82b0416f6879bae99f5075cc5f958e692fc44a,1,240.39,0
train_00927.png,40b6548e9f4831e3717ea11d8b8f71e7aa5c51cbdf3221ef1f9443239922c50b,1,164.75,0
train_00928.png,5673d26ab19f6064a56e26e740aa5cb4b8221b8ed6c5d37fc7a1b2c9a9b5c559,1,38.6,2
train_00929.png,0e8e2aabe0f1c78d1966bf875d5e7541882dd35d2519b29f610d849ce4373b7a,1,95.37,2
train_00930.png,a726886252865e87d5b245473b36f8a85143633ae9f0cd61e72c6e7ab8d1c1fd,1,58.91,2
train_00931.png,c6e7d39800cfe7d17ecc0eaae4e6a50bb7dcdc71c95b9910a453d5f336cf5605,1,149.6,3
train_00932.png,41dff3a6d344ac04500096b5ea9b8be458a105aafcd77cd4cc73fc4b99d80063,1,275.44,0
train_00933.png,b6a853e4c0610f08671c057e50800599f98f20807b2fb5261147b671ea42bea0,0,339.68,3
train_00934.png,8a66f61d257627040af424f7675b9fc05a65a20f4dd7aa2e330dc77534551a91,1,314.98,3
train_00935.png,9fb9c4da6762b6c88c6f24d2b219212b2cf5ac7a48633b6284e292d8c785cb3d,1,130.05,0
train_00936.png,75022adbca2ff411e641cec2ee8b89be9dc0269f2d8b407627bb0b29ebc6a54c,1,297.46,0
train_00937.png,ae1c2b5745f663c9207d519411ea8e56b6eb37828304c8b406239ac02e221876,1,238.39,3
train_00938.png,2b359441518a1158da060f4c90dd85da642c4ea15e0f31e3c035aef240339f39,0,335.72,1
train_00939.png,5c2d70e41db794c76c6f7dcfb8219f5ab450ff41d56bee10cabd7dd4f5a1ac22,0,284.97,1
train_00940.png,4e1df00464a0941c437b376e98ec03d0c1d85d62e99bcfeb3abf4d6e8ea91333,1,124.98,0
train_00941.png,19af4f8df9a0d654d4854643dd371c544e3969aa0f7687d2cb98d79bc0061fde,0,323.26,1
train_00942.png,74b3f19111eb0706c7a301bbfec466b711f3d541cd417738e3b7d308f3134a8c,0,274.28,2
train_00943.png,7909356d5f5e18335b057fb069689afda90d8b03a45add5f0d75dd259af7480d,0,358.87,4
train_00944.png,d6d3139d01fd072f296aebbbd8dd76682ec101b410ddfc318056e094fbb40581,0,343.12,2
train_00945.png,dab485f2b4a97933623482c03f00c3bbfdb05758596b33df4a46a7dc2666f1a5,1,325.83,3
train_00946.png,0ee9ddaf528583da1584016ae4020496f3252b6a891bddda8224e04ffd003780,1,110.07,3
train_00947.png,773b89b9c758b2bf063517a8db4b5f01b46addddef506039cca3de39f8c5c93c,0,315.85,3
train_00948.png,d8fb0bd48e115975227855869650c2c428c3bc59a67597e5654bb28cebf4890d,1,34.44,2
train_00949.png,4be53730045069040214b4f0b7a0b09792c0b1dc47a7092dbffe3f0d7ded1d21,1,165.72,1
train_00950.png,a7306892bfcd3760115b8f64afd5a745485afee980701bb43a43096e3d89448a,1,358.92,1
train_00951.png,1a68508675bf8b01c77eba46cafe8debfb1852899453fd9d5d0634e952d475b8,0,307.79,1
train_00952.png,f091c942290126a98187b6cda17fd3b9addafc0ca8798101eebb5ee7389ee910,1,90.18,0
train_00953.png,eb304dcb46db934aa293126c1b5411589ea1fc6c968632c01eb3f63a4e1f2cbd,1,212.44,4
train_00954.png,4e36849631d9cd2a5ba281929b0c821e71785daffa732e6bcfc02625c04a6003,0,357.89,2
train_00955.png,6ba0e21fcd996d170c2225da90f92f8523d98e1c6d77160189bced68616e0160,1,126.89,1
train_00956.png,54b4c8a9a7e61e8dedb9be9abb0a2be2023b8bf749d032766cbec52f3253073c,1,47.02,0
train_00957.png,00bc92142eeeef6fd9be9b9b6a04457cbdcf9ef13e2154cf65c0d08d91a6a97a,1,209.84,3
train_00958.png,de196b6bdefaa9d59ba5513382ca5b8388032f60425577ae850caa726ea403e0,0,322.84,4
train_00959.png,04d336a9eb809891bede28be9788e93ff95ed9aedc0641af2dfaba028eafd6c1,1,181.23,2
train_00960.png,88244b473158da2357f5d260afe5072a8ac563f62607955b0b08427e34cb331b,1,191.65,0
train_00961.png,4801423faca1f5b579267e87f37817a936dc6a53b19be124a913befe9d4dac11,1,243.27,2
train_00962.png,a40886241854c019badef43b66c11f2e0763c24cc251436d42267904aa55cb28,1,281.13,1
train_00963.png,f3bac3e1882cabd742bae7b77f58bf482de3d8159c1a072ba927372f3bfd787a,0,317.03,3
train_00964.png,46b140c6fe9a47433e7c8acdf8357b40ca6d20638cc1cc1c0faaccbf7ebd33d2,0,345.45,3
